7,0.25,0.47499999403953552,0.47499999403953552,277.5,1695.75,150,1318.6669921875,8,0,0,0,348,204,8,213.20550537109375,0,9,34,43,23,0
7,0.3535534143447876,1.0297379493713379,1.0297379493713379,275,1329.75,150,107.20079803466797,10,1,0,0,347,194,3.25,88.52667236328125,0,7,17,31,52,0
4,0.34689518809318542,1.4640040397644043,1.4640040397644043,275,1458.25,150,1196.8709716796875,45,0,1,0,344.25,200,6,0,0,4,78,12,10,1
7,0,0.8355414867401123,2.3662359714508057,278,1452.5,150,6928.7099609375,13,1,0,0,347.5,208,6,164.73939514160156,0,7,17,31,52,0
7,0.56568539142608643,0.99428087472915649,0.99428087472915649,251.25,2448.75,150,15569.400390625,303,0,1,0,336.5,162.25,1.5,0,4,1,22,19,59,8
8,0.36094760894775391,1.6049410104751587,3.1751608848571777,261.5,1854.75,125,0,226,0,0,0,328.5,187,10,0,2,10,49,27,24,3
6,1.0895010232925415,1.459373950958252,2.8843328952789307,263.5,1767.25,150,20.933000564575195,197,0,0,0,342.5,179,2,0,9,9,34,43,23,15
3,1.9179110527038574,2.6601700782775879,5.9380459785461426,258.25,2077.5,125,279.7515869140625,201,0,0,1,341.75,177,2,0,0,10,49,27,24,1
8,1.2250000238418579,2.534965991973877,3.1563711166381836,274,1207.25,150,0.070638149976730347,11,1,0,0,347,193,3,24.250999450683594,0,7,17,31,52,0
8,0.5,2.696458101272583,2.696458101272583,277,1562.5,150,1280.1500244140625,13,1,0,0,348.5,200,6,119.71720123291016,0,7,17,31,52,1
6,1.7175639867782593,3.976938009262085,4.3812880516052246,231,2261,125,212.4718017578125,772,0,0,0,295,160.25,12,0,14,10,49,27,24,21
7,0.29058378934860229,0.92914557456970215,2.0833930969238281,277.5,1707,150,3604.97998046875,12,1,0,0,350,203.25,8,0,0,7,17,31,52,0
8,0.60473787784576416,0.80986469984054565,0.80986469984054565,273,1454.75,150,16.934089660644531,63,0,1,0,357,174,0,0,0,4,78,12,10,1
8,0.7124788761138916,0.5942808985710144,2.76609206199646,245.25,2035.75,125,1432.6099853515625,397,0,0,1,328.25,166.75,2,0,3,2,20,24,56,5
8,0.86805427074432373,1.001041054725647,1.001041054725647,273,1458.25,150,0,61,0,1,0,356.75,174.25,0,0,0,4,78,12,10,1
7,0.066666670143604279,1.0714050531387329,1.94281005859375,278,1410.25,150,20976.369140625,12,1,0,0,345.25,212.75,6,317.29580688476562,0,7,17,31,52,1
8,0.6035534143447876,2.1172170639038086,2.1172170639038086,274,1246.75,150,0,9,1,0,0,347,191.75,3,0,0,7,17,31,52,0
6,1.9313709735870361,2.6637229919433594,3.8731989860534668,254.5,2592.25,125,86.658576965332031,295,0,0,1,337.75,163.75,2,0,5,10,49,27,24,9
3,0.75,1.5606600046157837,2.7764899730682373,269.75,1503,150,405.8450927734375,94,0,0,0,349,179.25,1,0,0,9,34,43,23,1
8,0.7071068286895752,1.4384180307388306,3.4088420867919922,268,1792,150,785.0181884765625,115,0,1,0,346.75,182.25,2,0,1,4,78,12,10,2
6,0.57747048139572144,1.3567600250244141,1.4805330038070679,269,1741,150,93.395393371582031,98,1,0,0,348.25,182,2,0,1,7,17,31,52,2
8,0.6035534143447876,1.2015310525894165,3.1719560623168945,268,1791.25,150,731.832275390625,110,0,1,0,346.75,182.75,2,66.797866821289063,1,4,78,12,10,2
7,0.31819799542427063,1.9829020500183105,2.623528003692627,273,1246,150,28.584230422973633,17,0,0,0,345,194,4,0,0,4,36,19,45,0
8,0.55153137445449829,0.79428088665008545,2.6084949970245361,247,2101,125,76.585357666015625,487,0,0,0,312.75,173.75,14.5,0,10,10,49,27,24,17
7,0.13333329558372498,0.71113377809524536,1.5980379581451416,278,1371.75,150,9558.072265625,8,1,0,0,347,209.75,5,490.72698974609375,0,7,17,31,52,0
7,0,0.5067598819732666,1.2562689781188965,272,1594.25,150,9878.2861328125,5,0,0,0,322,217,13.75,161.32730102539062,0,9,34,43,23,0
7,0.25261420011520386,0.70784270763397217,1.3505500555038452,277.25,1355.25,150,33677.359375,7,1,0,0,342,214.25,8,486.19198608398437,0,7,17,31,52,0
8,1.8427079916000366,2.4062700271606445,3.3546960353851318,268,1866.75,150,4.5178909301757812,112,0,1,0,348,181,2,312.10330200195312,0,4,78,12,10,1
3,0.22391709685325623,0.36094760894775391,0.52189517021179199,273.75,1801,125,17823.01953125,89,0,0,0,343.75,204.75,5.5,0,0,2,20,24,56,1
8,1.1180540323257446,1.1660319566726685,2.5541040897369385,267,1780.5,150,115.6365966796875,130,0,1,0,345.75,181.75,2,0,1,4,78,12,10,2
7,0.25,3.4581480026245117,4.4790620803833008,273.75,3304.25,150,3640.9130859375,28,1,0,0,328.25,218,15.75,0,2,4,19,32,49,3
8,0.8535534143447876,1.9431560039520264,2.2499580383300781,277,1662.5,150,7636.1181640625,10,1,0,0,349,203,7,174.86740112304687,0,7,17,31,52,0
7,0,0.47653138637542725,1.8170620203018188,275,1313.75,150,1860.68798828125,42,0,1,0,342,209,5,0,0,4,78,12,10,1
7,0.22391709685325623,0.22391709685325623,1.2677069902420044,276.75,1514,150,10361.5595703125,6,0,1,0,344.75,209,10,353.03659057617187,0,4,60.5,17.5,22,0
8,1.9571069478988647,0,5.2318201065063477,257,2052.25,125,958.28997802734375,223,0,0,0,338,178.75,3,0,2,10,49,27,24,3
4,1.0145009756088257,1.3729360103607178,1.3729360103607178,272,1452.25,150,0,82,0,1,0,356,172,0,0,0,7,63.5,19.5,17,1
7,4.125,5.1507368087768555,5.1507368087768555,278,1388.25,150,19604.51953125,8,0,0,0,345.25,213,6,588.1085205078125,0,4,39,41,20,0
8,0.23333330452442169,0.29428088665008545,0.29428088665008545,259,2315.75,150,18175.3203125,172,0,1,1,343,172.25,2,0,4,1,22,19,59,6
8,1.3106600046157837,2.0286550521850586,3.1933588981628418,269,1877.5,150,1221.2540283203125,63,0,1,0,350.25,191,4,281.33990478515625,0,4,78,12,10,2
8,0.6035534143447876,1.0853129625320435,1.1801780462265015,270.25,1416.75,125,21660.919921875,91,0,0,0,330.5,210.25,11,0,0,10,49,27,24,1
2,0.61247897148132324,0.51819807291030884,0.51819807291030884,273.5,1461.5,150,0.31366449594497681,56,0,1,0,357.5,175,0,0,0,4,78,12,10,1
8,1.1187900304794312,1.7931979894638062,4.133307933807373,258,2038.5,150,286.99740600585937,185,0,1,1,340.75,178,2,0,1,4,78,12,10,2
8,2.2300419807434082,3.1374959945678711,4.616790771484375,233,2175,125,0,761,0,0,0,295.75,167.5,10,0,13,10,49,27,24,19
3,0.22499999403953552,0.99068552255630493,2.1718530654907227,270,1551.5,150,666.51947021484375,104,0,0,0,347,185,2,0,1,9,34,43,23,3
6,0.697834312915802,1.6119879484176636,2.5662360191345215,267,1730,125,72.415496826171875,138,0,0,0,345,184.5,2,0,1,10,49,27,24,2
7,0.15833330154418945,0.61356180906295776,1.9563709497451782,276,1778,150,6721.5830078125,31,1,0,0,350,201,6,0,0,7,17,31,52,1
3,0.8535534143447876,1.9745090007781982,4.5496711730957031,262.25,2019.5,125,574.52899169921875,148,0,0,1,344.5,181.25,2,0,0,10,49,27,24,1
6,1.4123350381851196,1.4550850391387939,3.9312269687652588,271,1743.75,150,2241.281982421875,83,1,0,0,349.25,192.5,4.5,0,1,7,17,31,52,2
8,0.3848646879196167,0.77712357044219971,2.9489350318908691,241.25,2032.75,125,2448.9619140625,459,0,0,1,323.25,163.25,2,0,2,2,20,24,56,4
6,0.25,1.826693058013916,2.6590449810028076,264,2324,150,93.824546813964844,101,1,0,0,346,177.25,2,193.26820373535156,1,7,17,31,52,2
2,0.56568539142608643,2.7556929588317871,2.8223600387573242,266.25,1841,150,248.28169250488281,193,0,0,0,329,200.25,7,0,9,9,34,43,23,14
7,0.38225048780441284,2.1769270896911621,2.1769270896911621,272.5,1307.75,150,497.327392578125,32,0,0,0,352,179.5,0,0,0,9,34,43,23,1
7,0.32189521193504333,0.54950940608978271,0.54950940608978271,268,1654.5,125,53.397121429443359,120,0,0,0,346.5,181.75,2,0,3,10,49,27,24,5
7,0,0.16094760596752167,0.16094760596752167,271,3923.75,150,0,5,1,0,0,328,208,12.75,0,0,4,19,32,49,0
8,1.2071069478988647,2.5984859466552734,2.8261001110076904,257.75,2148.75,125,6719.125,156,0,0,1,342.5,172.25,2,155.64340209960937,1,2,20,24,56,3
7,0.094280913472175598,0.60473787784576416,0.66879028081893921,274,1305,150,0,16,0,0,0,351,193,6,462.2650146484375,0,4,36,19,45,0
7,0.6035534143447876,1.5391119718551636,1.5552879571914673,271.25,1863.75,150,5778.48876953125,35,0,1,0,324,217.75,16,0,0,4,78,12,10,1
2,0.6035534143447876,1.0181980133056641,1.6488749980926514,270,1730,150,42.610538482666016,77,0,0,0,349,184.75,2,85.308120727539063,1,9,34,43,23,1
7,0.22499999403953552,1.8285009860992432,1.8285009860992432,271.75,1326,150,496.9154052734375,45,0,0,0,350.75,179,0,0,0,7.75,45,35.25,19.75,1
7,0.15833330154418945,0.89901882410049438,1.1442389488220215,273,1278,150,0,24,0,0,0,349,193,6,96.437911987304688,0,4,36,19,45,0
6,1.765684962272644,3.6428101062774658,3.6428101062774658,232.75,2372.25,125,0,683,0,0,0,295.75,164.25,12,0,14,10,49,27,24,20
8,0.6035534143447876,3.4552879333496094,3.4552879333496094,266.5,2000.75,150,677.78759765625,82,1,0,0,347,184,2,437.837890625,0,7,17,31,52,1
8,1.3535530567169189,1.9203219413757324,3.2555229663848877,270,1441,150,0,84,0,1,0,350.5,176,0,0,0,4,78,12,10,1
6,0.47391709685325623,1.5177069902420044,2.0443410873413086,273.25,3273,125,12.021679878234863,24,0,0,0,329,215.5,12,0,1,10,49,27,24,1
7,0.23333330452442169,1.0209139585494995,1.0209139585494995,262.75,2188.25,125,3732.718017578125,122,0,0,0,345.5,178.5,2,0,2,10,49,27,24,3
6,1.4500000476837158,3.9780759811401367,4.0382919311523437,252.5,2198,125,186.81449890136719,364,0,0,0,308,195.25,14,0,14,10,49,27,24,22
8,0.5745093822479248,0.54689508676528931,2.8230381011962891,272,1493.75,125,190.98590087890625,67,0,0,0,355,175.25,1,0,1,10,49,27,24,2
6,1.0930540561676025,0.74615919589996338,3.4546539783477783,263.5,2576.5,125,0,168,0,0,0,321.25,204.25,10,0,8,10,49,27,24,12
7,0,1.3792469501495361,1.6897039413452148,276,1253.25,150,0,18,0,1,0,356,188.5,3,42.513801574707031,0,4,78,12,10,0
7,0.38225048780441284,1.2068610191345215,2.2724459171295166,274.5,1613,150,5197.77099609375,25,0,1,0,351,193.5,3,126.114501953125,0,5.5,47.5,21.5,31,1
4,0.99364662170410156,1.1822079420089722,1.1822079420089722,273,1439.75,150,926.8800048828125,44,0,0,0,342.5,196.75,4,0,0,9,34,43,23,1
4,0.47499999403953552,0.47499999403953552,2.6482300758361816,275,1352,150,3888.76708984375,54,0,1,0,342,207,5,0,0,4,78,12,10,1
7,0.54211521148681641,1.5560129880905151,1.5560129880905151,270.75,1357.5,125,5828.25390625,64,0,0,0,348.5,178.5,0,0,0,10,49,27,24,1
6,0.61617612838745117,2.37516188621521,2.37516188621521,266.25,1701.25,125,60.729320526123047,149,0,0,0,334,192,7,0,5,10,49,27,24,7
6,0.23333330452442169,0.91617608070373535,1.8556350469589233,234.25,2136.75,150,1228.6689453125,625,0,1,0,316.25,154.5,3,0,7,1,22,19,59,11
7,0,0.51819807291030884,1.5626649856567383,276.25,1374.25,150,31082.029296875,25,0,1,0,345,207,6,0,0,4,78,12,10,1
7,0.3535534143447876,0.3535534143447876,0.99581229686737061,273.75,1291.75,150,22192,17,0,1,0,330,217,10,0,0,4,78,12,10,1
7,0.22499999403953552,1.873528003692627,1.873528003692627,273.25,1270.75,150,28.584230422973633,14,0,0,0,345.25,194,4,12.828869819641113,0,4,36,19,45,0
6,1.7780630588531494,2.6531651020050049,3.8224039077758789,265.75,2397.75,125,104.96340179443359,127,0,0,0,345.75,177,1,0,3,10,49,27,24,5
7,0.066666670143604279,0.16094760596752167,0.16094760596752167,277.75,1697,150,12209.83984375,15,0,0,0,347,209.75,4,495.335205078125,0,4,39,41,20,1
3,1.2071069478988647,2.3531649112701416,2.9557790756225586,270,1841.75,150,788.51837158203125,63,0,1,0,351,190,4,45.459659576416016,0,4,78,12,10,1
4,0.22391709685325623,1.901142954826355,2.2933599948883057,269.75,1475.5,125,399.47891235351563,110,0,0,0,337.5,196.25,5,0,1,10,49,27,24,2
6,3.0627410411834717,5.3991961479187012,5.4658632278442383,217.75,2042,125,0,1050,0,0,0,283.25,147.5,9.75,0,11,10,49,27,24,17
8,0.81617611646652222,2.2049410343170166,2.5751609802246094,265,1735.75,125,0,162,0,0,0,333,190.5,8,0,3,10,49,27,24,5
7,0.447834312915802,1.7781649827957153,1.7781649827957153,273.25,1327,150,547.30828857421875,33,0,1,0,355,178.25,0,0,0,4,78,12,10,1
7,0.3535534143447876,0.56819808483123779,2.5562698841094971,274.75,1734.5,150,2349.8720703125,46,1,0,0,350.75,199.25,6,42.178569793701172,1,7,17,31,52,2
7,0.31819811463356018,1.6557790040969849,2.7245700359344482,268,1558.75,150,0,109,0,0,0,338,192,10,0,2,4,36,19,45,3
8,2.3382740020751953,1.9962610006332397,4.2623529434204102,254.5,2054.5,125,1664.4029541015625,245,0,0,0,337.25,175.25,2,0,3,10,49,27,24,5
7,0.75,1.4160319566726685,2.0405418872833252,273,1302.75,150,0,28,0,0,0,347,193.25,7,275.20419311523437,0,4,36,19,45,0
6,0.5,3.842379093170166,4.1609048843383789,267.5,1756,150,42.526199340820312,111,0,1,0,345.25,188.25,2,0,1,4,78,12,10,2
6,0.63333332538604736,1.3161760568618774,2.2556350231170654,232,2117.5,150,954.43170166015625,667,0,1,1,314.5,153.5,3,0,6,1,22,19,59,10
6,1.6000000238418579,5.4736051559448242,5.4736051559448242,239,1946.5,125,0,640,0,0,0,305.75,168,8,0,10,10,49,27,24,15
7,0.28284269571304321,0.53998547792434692,0.53998547792434692,276.75,1589.25,150,1528.06201171875,16,0,0,0,347,202,7,31.798379898071289,0,9,34,43,23,1
6,2.6575980186462402,4.9169721603393555,6.0937080383300781,226.25,2080.5,125,12.816889762878418,921,0,0,0,292.25,153.75,11,0,10,10,49,27,24,16
7,1,2.7680120468139648,3.1013460159301758,269.75,1438.25,150,0,145,0,1,0,349,181.5,6,0,2,1,22,23,55,4
8,1.1575969457626343,2.9165830612182617,2.9165830612182617,266.25,1794.75,125,0,135,0,0,0,334,192.5,7.75,324.05670166015625,6,10,49,27,24,10
8,1.2974450588226318,1.2031639814376831,1.2031639814376831,250.5,1474.5,150,0,494,0,1,0,320,172,11,0,18,1,22,23,55,28
6,3.4627408981323242,2.9656848907470703,7.4731988906860352,234,2925,125,57.381130218505859,637,0,0,1,319.5,140,2,0,13,10,49,27,24,20
6,1.1562689542770386,1.7209140062332153,3.424670934677124,267,2519,125,13.967439651489258,150,0,0,0,325.5,205.25,9,0,5,10,49,27,24,8
8,1.5358040332794189,2.4149069786071777,2.9024879932403564,263,1470.25,125,46.718559265136719,202,0,0,0,332,189.25,5.5,0,7,10,49,27,24,12
7,0.3535534143447876,0.93437397480010986,1.178164005279541,278,1543.75,150,6393.42822265625,5,1,0,0,344,213,8,238.19400024414062,0,4,8,34,58,0
8,1.1785529851913452,3.8369879722595215,4.0722169876098633,271.5,1357.5,150,0,109,0,0,0,349.75,186,5.5,0,8,4,36,19,45,12
8,0.16094760596752167,1.1104569435119629,1.1104569435119629,268.25,1750,125,1308.39599609375,89,0,0,0,345.75,187.25,2,0,2,10,49,27,24,3
8,0.63225048780441284,1.1530630588531494,2.3120911121368408,259.5,2134.25,125,509.21240234375,140,0,0,0,343.25,175,2,0,0,4,27.25,24.75,48,1
7,0.066666670143604279,0.094280913472175598,0.094280913472175598,273,3452,150,115.05059814453125,72,1,0,0,325,220.25,26,0,4,4,19,32,49,7
8,0.447834312915802,1.5957269668579102,1.6623940467834473,271.75,1599,150,378.8577880859375,73,0,0,0,335,207.5,7,117.08460235595703,0,9,34,43,23,1
7,0,1.101330041885376,1.101330041885376,278,1381,150,54315.9609375,7,0,0,0,344,214,7,459.49380493164062,0,4,39,41,20,0
7,0.066666670143604279,0.87140452861785889,0.8875805139541626,270.5,1869.25,150,11586.7998046875,77,0,0,0,321.25,216.75,17,0,6,7,63.5,19.5,17,11
8,0.99842661619186401,0.38225048780441284,2.6440000534057617,269.75,1421.75,150,50.671329498291016,86,0,1,0,348.25,178.25,1,0,1,4,78,12,10,2
8,0.73545688390731812,2.0068619251251221,2.3287570476531982,271,1605.25,150,24.497219085693359,75,0,0,0,351.5,178.5,1,0,1,9,34,43,23,2
8,1.0140169858932495,2.1680409908294678,4.1952028274536133,256.5,1663,125,12.732399940490723,399,0,0,0,340,161,1,0,18,10,49,27,24,6.8333330154418945
7,0.61617612838745117,0.72189521789550781,2.5037569999694824,270.75,1714.75,150,507.65341186523437,84,0,1,0,351.25,178,1,0,0,4,78,12,10,1
7,0.3535534143447876,0.54058378934860229,1.4119880199432373,273,1431.25,150,4507.4951171875,6,0,0,0,326,217,11,182.57060241699219,0,9,34,43,23,0
8,0.79842650890350342,0.96198827028274536,1.7781649827957153,271,1701.5,150,0,77,0,1,0,350.75,180,1.5,0,0,4,78,12,10,1
8,0.7071068286895752,1.7047970294952393,2.780940055847168,263,2434,125,1521.7679443359375,105,0,0,1,345.75,174,3,188.24259948730469,1,10,49,27,24,2
8,0.8739171028137207,0.8739171028137207,3.7319700717926025,270.75,1422.25,125,0,82,0,0,0,348,182,1,0,2,10,49,27,24,3
7,1.4571069478988647,0.7071068286895752,4.4771838188171387,259.5,2017,150,791.5020751953125,132,0,1,0,343,176.75,2,223.48789978027344,0,4,78,12,10,1
7,0.23333330452442169,0.79428088665008545,0.79428088665008545,249.25,2486.75,150,9199.5986328125,361,0,1,1,335.5,160.25,1,0,5,1,22,19,59,9
7,0.5,1.5453219413757324,1.5453219413757324,277,1319.5,150,11410.0302734375,6,1,0,0,340,215,8,423.2681884765625,0,7,17,31,52,0
8,1.2660319805145264,1.8791459798812866,2.2964050769805908,267.25,1771.5,125,193.01579284667969,110,0,0,0,344.5,184.25,2,0,1,10,49,27,24,2
6,0.9571068286895752,3.1206679344177246,3.1206679344177246,262.75,2264.75,125,330.82391357421875,120,0,0,1,345.5,177.5,2,0,1,10,49,27,24,2
8,0.56666672229766846,1.3687900304794312,1.3687900304794312,269,1755,125,55.923538208007813,69,0,0,0,346,189.25,2,0,0,10,49,27,24,1
4,0.89999997615814209,1.6005500555038452,2.0881309509277344,272.25,1387.5,150,62.762420654296875,92,0,1,0,341,198,6,0,0,4,78,12,10,1
8,0.25,3.9573519229888916,4.2906861305236816,271,1419.25,150,0,108,0,1,0,348.25,185.5,6,0,0,1,22,23,55,1
6,1.765684962272644,2.1656849384307861,2.4679529666900635,260.25,3637.75,125,0,153,0,0,0,319,195.25,17.25,272.30621337890625,9,10,49,27,24,14
6,1.4291460514068604,2.4142138957977295,3.630389928817749,270.25,1724.75,150,537.22430419921875,87,1,0,0,348.75,190.75,3,40.201450347900391,1,7,17,31,52,3
7,0.18856179714202881,1.219730019569397,1.2927080392837524,276,1118.25,150,0,19,0,0,0,360,182,1,0,0,6.5,56,27.5,16.5,1
6,0.5609474778175354,3.1808810234069824,3.1808810234069824,231,2202.75,125,23.887870788574219,754,0,0,0,295.25,160.75,10.75,0,12,10,49,27,24,18
3,1.3535530567169189,2.9388248920440674,2.9388248920440674,264,2201.75,125,444.11849975585938,111,0,0,0,345.75,179.25,2,0,1,10,49,27,24,1
8,0.22499999403953552,0.98856180906295776,1.3104569911956787,271.5,1617.5,150,161.43400573730469,65,0,0,0,351,181.25,1,80.912666320800781,1,9,34,43,23,2
7,0.29058378934860229,0.22391709685325623,0.58486467599868774,274.25,1272.5,150,37975.01171875,15,0,1,0,332,216,9,0,0,4,78,12,10,1
3,1.6035530567169189,1.6436469554901123,1.5493659973144531,261.75,2107.5,150,6139.5927734375,130,0,0,0,339.75,186.25,5,0,1,9,34,43,23,3
8,1.0774710178375244,1.8923189640045166,1.8923189640045166,266.25,1969.75,125,9464.8974609375,84,0,0,0,346.25,184,2,164.96150207519531,1,10,49,27,24,3
6,1.457597017288208,3.7169721126556396,5.1098828315734863,237.5,2166,125,17.572469711303711,730,0,0,0,303,166,11,0,13,10,49,27,24,20
7,0.58116757869720459,1.8326989412307739,1.9067599773406982,275.25,1133.25,150,0,14,0,0,0,357,184,1,66.905929565429687,0,9,34,43,23,1
7,0.4526141881942749,1.334373950958252,3.1162359714508057,271,1647.5,150,88.07171630859375,74,0,0,0,352.75,178,1,73.538566589355469,0,9,34,43,23,1
7,0.7071068286895752,0.72500002384185791,2.4619879722595215,272,1645.5,150,262.64120483398437,50,0,1,0,350,188,2,185.86509704589844,0,4,78,12,10,1
3,1.1467510461807251,0.7384181022644043,2.365541934967041,267.75,1537.75,150,0,129,0,0,0,346,180,1,0,1,9,34,43,23,2
8,0,0.70675992965698242,1.001041054725647,269.5,1371,150,0,75,0,1,0,342,191,9,0,0,1,22,23,55,1
7,0.22391709685325623,0.22391709685325623,2.0219550132751465,277,1394,150,11738.1796875,7,1,0,0,342,213,8,308.37509155273437,0,7,17,31,52,1
